year,seed,team,conference,wins,losses,ps_per_game,pa_per_game,srs,sos,offensive_rating,defensive_rating,fg_per_game,fga_per_game,fg_pct,fg2_per_game,fg2a_per_game,fg2_pct,fg3_per_game,fg3a_per_game,fg3_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,win_pct
2018,14,Montana,Big Sky,26,7,77.2,68.5,6.29,-2.24,108.8,96.5,27.8,59.4,0.467,22.3,43.3,0.515,5.5,16.1,0.339,16.2,22.9,0.706,11.8,25.2,37.0,12.6,7.8,3.4,12.4,21.1,0.788
2018,13,UNC Greensboro,Southern,27,7,73.2,62.5,4.54,-3.87,107.1,91.5,26.4,59.3,0.445,16.9,32.5,0.522,9.5,26.8,0.353,10.9,15.7,0.698,11.9,25.4,37.3,13.9,7.6,3.8,13.7,18.6,0.794
2018,12,South Dakota State,Summit League,28,6,84.5,74.3,6.84,-0.38,115.7,101.6,28.7,61.3,0.467,18.0,34.9,0.516,10.7,26.5,0.403,16.5,21.7,0.762,8.9,30.0,38.9,13.3,4.9,2.3,10.1,16.1,0.824
2018,11,San Diego State,Mountain West,22,10,77.1,67.9,12.23,3.91,109.6,96.5,27.3,59.6,0.459,20.1,38.1,0.527,7.2,21.5,0.337,15.2,21.3,0.715,11.1,26.8,37.9,14.8,6.2,3.2,11.9,17.1,0.688
2018,10,Providence,Big East,21,13,73.6,72.7,11.12,10.23,104.1,102.8,25.7,58.2,0.441,19.3,39.0,0.495,6.4,19.2,0.332,15.8,22.5,0.704,10.5,25.1,35.6,13.9,6.8,3.7,12.3,17.8,0.618
2018,9,Florida State,ACC,20,11,80.2,72.9,15.78,8.5,109.5,99.6,28.4,60.7,0.468,20.6,38.4,0.536,7.8,22.3,0.35,15.5,22.5,0.691,11.4,26.4,37.8,14.9,6.9,5.3,13.0,18.6,0.645
2018,8,Missouri,SEC,20,12,72.7,68.1,13.81,9.19,107.2,100.3,24.1,53.5,0.45,14.8,29.3,0.505,9.3,24.2,0.383,15.3,20.8,0.734,10.1,27.0,37.1,13.4,5.2,4.2,14.2,18.0,0.625
2018,7,Texas A&M,SEC,20,12,75.2,70.5,15.3,10.62,106.1,99.5,27.9,60.6,0.46,21.3,40.6,0.525,6.6,20.0,0.329,12.8,19.4,0.661,12.3,29.1,41.4,15.4,5.4,6.0,13.6,16.4,0.625
2018,6,Houston,American,26,7,76.7,64.9,15.99,4.16,112.0,94.8,27.2,59.0,0.461,18.7,37.1,0.505,8.5,21.9,0.387,13.8,19.3,0.718,11.7,27.0,38.6,14.4,6.2,3.0,11.9,21.1,0.788
2018,5,Ohio State,Big Ten,24,8,76.2,67.6,17.67,9.02,111.0,98.4,28.0,58.2,0.48,20.9,38.3,0.547,7.0,19.9,0.353,13.2,18.1,0.731,9.8,26.8,36.6,14.7,6.1,3.9,11.7,17.5,0.75
2018,4,Gonzaga,WCC,30,4,83.5,67.7,18.43,2.6,118.2,95.8,30.4,61.1,0.498,21.5,37.0,0.582,8.9,24.1,0.368,13.9,19.6,0.708,11.2,28.8,39.9,15.2,6.3,3.6,11.4,17.1,0.882
2018,3,Michigan,Big Ten,28,7,73.6,63.3,19.03,9.41,111.0,95.4,26.6,57.0,0.468,17.8,32.3,0.552,8.8,24.7,0.357,11.6,17.5,0.661,8.4,24.9,33.3,14.3,6.4,3.1,9.2,15.7,0.8
2018,2,North Carolina,ACC,25,10,81.6,73.3,20.07,11.78,113.4,101.8,29.9,65.3,0.457,21.6,42.4,0.51,8.2,22.9,0.359,13.6,18.3,0.743,13.8,28.6,42.4,18.2,5.8,4.1,12.0,15.9,0.714
2018,1,Xavier,Big East,28,5,84.4,74.7,19.06,9.43,115.5,102.3,28.9,58.7,0.492,21.1,37.7,0.559,7.8,21.0,0.372,18.8,24.1,0.779,9.9,28.5,38.3,16.5,5.9,3.1,12.6,17.2,0.848
2018,16,UMBC,America East,24,10,73.1,68.5,-2.02,-3.84,105.6,99.0,25.7,58.0,0.443,15.6,31.9,0.49,10.1,26.1,0.387,11.5,17.8,0.646,9.7,24.9,34.6,15.2,7.5,2.4,12.2,16.4,0.706
2018,15,Georgia State,Sun Belt,24,10,74.7,67.3,3.22,-2.78,108.8,98.1,26.8,58.1,0.461,17.5,34.1,0.514,9.2,24.0,0.385,11.9,17.6,0.678,8.8,24.9,33.8,13.0,7.3,4.6,11.3,18.3,0.706
2018,14,Wright State,Horizon,25,9,71.4,65.9,0.57,-3.64,101.4,93.6,24.9,57.7,0.432,18.2,37.6,0.483,6.8,20.1,0.337,14.8,20.7,0.715,10.2,26.0,36.2,13.1,6.6,2.2,13.1,15.9,0.735
2018,13,Buffalo,MAC,26,8,84.6,76.2,7.99,0.24,113.4,102.0,30.7,64.8,0.473,20.9,38.5,0.544,9.8,26.3,0.37,13.5,19.3,0.699,11.9,26.6,38.6,16.6,6.3,4.1,12.4,21.0,0.765
2018,12,Davidson,Atlantic 10,21,11,76.3,67.9,11.02,2.57,115.7,102.9,27.2,56.8,0.48,16.5,29.3,0.565,10.7,27.5,0.389,11.2,14.0,0.798,6.9,25.7,32.7,16.7,4.7,2.0,9.5,15.2,0.656
2018,11,Loyola–Chicago,Missouri Valley,28,5,71.6,62.6,10.37,1.8,108.6,94.9,26.2,51.7,0.507,18.9,33.2,0.568,7.3,18.4,0.396,11.9,16.5,0.725,6.3,25.9,32.2,15.6,6.3,2.4,12.4,13.9,0.848
2018,10,Texas,Big 12,19,14,72.1,68.8,13.96,10.67,103.9,99.2,25.9,59.1,0.439,18.7,36.6,0.512,7.2,22.5,0.32,13.0,19.5,0.665,10.6,25.2,35.8,11.6,6.1,4.9,11.7,16.1,0.576
2018,9,Kansas State,Big 12,22,11,71.1,67.0,12.85,8.74,106.4,100.3,25.3,54.7,0.463,18.5,34.6,0.534,6.9,20.1,0.341,13.6,18.5,0.734,8.2,22.5,30.7,13.8,7.9,3.0,11.4,18.5,0.667
2018,8,Creighton,Big East,21,11,83.5,74.1,16.35,8.1,113.8,100.9,30.5,62.1,0.492,20.2,34.2,0.59,10.4,28.0,0.372,12.0,16.1,0.748,7.5,29.0,36.5,17.8,5.7,2.7,11.2,15.2,0.656
2018,7,Nevada,Mountain West,27,7,82.6,73.1,14.44,4.92,115.5,102.2,28.4,60.5,0.469,18.8,36.1,0.521,9.6,24.4,0.392,16.3,21.9,0.743,9.2,26.3,35.6,16.2,6.2,4.1,9.6,17.0,0.794
2018,6,Miami (FL),ACC,22,9,73.8,67.9,12.83,6.96,107.9,99.4,27.3,58.8,0.465,19.6,37.6,0.522,7.7,21.2,0.364,11.3,17.1,0.662,9.9,24.8,34.8,13.3,6.6,4.1,11.5,16.2,0.71
2018,5,Kentucky,SEC,24,10,76.8,70.2,17.24,10.73,109.6,100.3,27.0,57.2,0.472,21.7,42.4,0.512,5.3,14.8,0.357,17.5,25.1,0.698,11.9,26.8,38.7,13.2,5.6,4.8,13.0,19.0,0.706
2018,4,Arizona,Pac-12,27,7,80.5,71.7,15.67,6.84,115.6,103.0,28.8,57.2,0.504,22.1,38.9,0.567,6.8,18.3,0.369,16.1,21.2,0.76,10.1,26.4,36.5,15.2,4.9,4.5,12.2,17.2,0.794
2018,3,Tennessee,SEC,25,8,73.8,65.7,18.2,10.12,109.3,97.3,25.3,57.5,0.44,17.5,37.0,0.473,7.8,20.5,0.38,15.5,20.4,0.757,11.5,24.5,36.1,15.7,6.3,4.5,12.1,19.4,0.758
2018,2,Cincinnati,American,30,4,74.2,57.5,20.25,3.53,112.3,87.0,26.2,58.3,0.45,18.9,37.7,0.502,7.3,20.6,0.353,14.5,21.0,0.692,13.3,25.9,39.3,15.8,7.1,5.4,11.2,15.6,0.882
2018,1,Virginia,ACC,31,2,67.1,54.0,22.2,9.05,110.5,88.8,24.9,54.2,0.46,17.7,35.3,0.501,7.3,19.0,0.383,10.0,13.3,0.754,8.3,24.0,32.3,13.5,6.8,3.6,8.5,14.1,0.939
2017,16,Texas Southern,SWAC,23,11,74.1,72.7,-6.41,-7.81,105.5,103.5,24.7,57.6,0.429,18.9,37.8,0.5,5.9,19.9,0.295,18.7,25.5,0.735,11.5,23.6,35.1,11.7,7.2,3.1,11.6,17.3,0.676
2017,15,Northern Kentucky,Horizon,24,10,76.0,71.6,-0.17,-2.83,107.3,101.2,26.5,58.2,0.456,17.9,33.7,0.533,8.6,24.5,0.349,14.4,21.1,0.68,11.2,26.5,37.7,13.9,5.7,2.8,13.4,17.8,0.706
2017,14,Kent State,MAC,22,13,77.0,73.0,0.88,-1.63,107.0,101.4,27.4,63.9,0.428,20.3,41.6,0.486,7.1,22.3,0.32,15.1,21.0,0.719,15.0,25.4,40.4,12.5,6.4,3.7,12.9,19.0,0.629
2017,13,Winthrop,Big South,26,6,79.2,70.4,1.34,-6.12,108.3,96.2,27.0,59.3,0.455,17.5,33.9,0.517,9.5,25.4,0.373,15.8,22.0,0.717,9.6,27.5,37.1,12.8,6.5,5.1,13.0,18.3,0.812
2017,12,Middle Tennessee,Conference USA,30,4,74.9,63.9,9.8,-0.48,112.4,95.8,28.2,57.7,0.488,21.8,40.4,0.54,6.3,17.3,0.367,12.3,17.5,0.699,9.9,25.5,35.4,15.3,6.7,2.8,10.4,18.2,0.882
2017,11,Kansas State,Big 12,20,13,72.1,67.8,14.8,10.48,106.4,100.0,24.8,53.8,0.461,17.8,34.3,0.518,7.1,19.5,0.362,15.4,22.1,0.694,9.4,22.9,32.3,14.9,7.7,3.7,12.9,18.0,0.606
2017,10,Wichita State,Missouri Valley,30,4,81.0,62.4,21.24,2.96,116.7,89.9,27.6,58.7,0.469,18.9,37.4,0.507,8.6,21.4,0.403,17.3,23.6,0.733,12.1,28.8,40.9,16.3,6.5,3.9,11.3,18.8,0.882
2017,9,Seton Hall,Big East,21,11,73.2,70.4,12.1,9.25,104.9,100.8,26.4,59.1,0.447,20.3,40.9,0.496,6.1,18.1,0.338,14.3,22.2,0.643,13.3,26.4,39.7,12.3,6.9,2.5,13.6,18.6,0.656
2017,8,Arkansas,SEC,25,9,79.3,73.9,14.04,8.6,110.7,103.1,27.7,60.1,0.461,21.2,42.4,0.5,6.5,17.7,0.365,17.4,22.9,0.761,11.1,24.9,36.1,13.8,7.7,4.7,11.9,20.5,0.735
2017,7,Dayton,Atlantic 10,24,7,75.9,66.4,12.98,4.27,108.9,95.4,25.6,55.1,0.465,17.6,34.1,0.515,8.1,21.0,0.385,16.6,24.0,0.69,8.7,25.6,34.3,15.6,7.8,4.0,11.8,18.8,0.774
2017,6,Cincinnati,American,29,5,74.3,61.3,18.43,5.49,113.3,93.5,26.9,58.8,0.458,19.6,37.6,0.521,7.3,21.2,0.346,13.1,19.1,0.686,12.1,24.8,36.9,15.5,7.3,4.8,10.0,15.7,0.853
2017,5,Minnesota,Big Ten,24,9,75.2,69.4,14.55,8.82,104.6,96.6,26.1,59.9,0.435,19.9,42.0,0.475,6.1,17.9,0.343,16.9,23.7,0.711,11.1,28.3,39.4,14.9,5.7,6.7,11.6,17.0,0.727
2017,4,Butler,Big East,23,8,76.3,68.9,17.7,10.23,112.6,101.6,26.6,55.8,0.477,19.0,34.8,0.545,7.7,21.0,0.366,15.4,20.7,0.741,8.4,23.6,32.1,13.3,6.1,2.8,10.2,18.8,0.742
2017,3,UCLA,Pac-12,29,4,89.8,75.5,20.67,6.39,121.0,101.8,33.6,64.4,0.522,23.8,40.2,0.591,9.8,24.2,0.406,12.8,17.3,0.738,9.5,29.0,38.5,21.4,5.9,5.3,11.2,16.2,0.879
2017,2,Kentucky,SEC,29,5,84.9,71.5,23.88,10.49,113.8,95.9,29.8,63.1,0.473,22.8,43.1,0.529,7.0,19.9,0.353,18.2,25.8,0.704,12.4,27.4,39.8,15.4,6.0,5.3,11.7,18.8,0.853
2017,1,North Carolina,ACC,27,7,84.4,70.6,24.84,11.76,116.0,97.0,30.7,65.8,0.466,23.6,45.9,0.514,7.1,20.0,0.355,16.1,22.9,0.701,15.8,28.0,43.7,18.1,7.1,3.5,11.8,17.8,0.794
2017,16,UC Davis,Big West,23,13,70.1,69.6,-5.21,-4.68,98.9,98.1,24.3,55.8,0.435,18.1,38.1,0.475,6.1,17.6,0.348,15.5,23.0,0.674,10.1,25.4,35.6,12.8,5.6,3.3,14.3,19.1,0.639
2017,15,Jacksonville State,Ohio Valley,20,14,69.5,67.9,-2.85,-3.24,105.7,103.3,24.5,53.4,0.459,17.1,33.8,0.506,7.4,19.6,0.377,13.2,18.5,0.714,10.1,25.4,35.5,14.1,4.5,3.8,13.6,17.9,0.588
2017,14,Iona,MAAC,22,12,80.4,76.8,1.07,-2.47,109.9,105.1,28.0,61.6,0.454,18.2,36.9,0.493,9.8,24.6,0.397,14.7,19.1,0.768,9.6,26.1,35.7,15.5,6.8,3.1,12.0,19.1,0.647
2017,13,Vermont,America East,29,5,73.5,62.1,6.67,-3.27,112.3,95.0,26.9,54.5,0.494,20.4,36.8,0.554,6.5,17.7,0.369,13.0,18.6,0.7,9.3,24.7,34.1,13.6,5.7,4.3,11.2,15.9,0.853
2017,12,Nevada,Mountain West,28,6,79.8,71.3,10.49,2.03,112.1,100.2,26.7,59.5,0.448,17.5,35.6,0.492,9.1,23.9,0.382,17.3,24.5,0.705,11.0,27.6,38.6,16.0,5.4,4.3,11.0,16.6,0.824
2017,11,Rhode Island,Atlantic 10,24,9,73.6,65.4,12.88,4.62,108.8,96.6,26.2,57.7,0.454,20.0,39.0,0.512,6.2,18.7,0.332,15.1,22.6,0.668,11.7,25.5,37.2,13.3,6.5,5.9,11.1,20.7,0.727
2017,10,Oklahoma State,Big 12,20,12,85.7,78.5,19.18,12.22,117.8,107.9,29.0,62.1,0.467,20.1,39.9,0.503,8.9,22.2,0.402,18.8,23.8,0.789,13.8,23.1,36.8,14.7,7.6,3.0,13.1,22.1,0.625
2017,9,Michigan State,Big Ten,19,14,71.9,68.7,13.67,10.5,105.0,100.4,25.9,55.1,0.47,18.1,34.1,0.529,7.8,20.9,0.373,12.3,18.5,0.669,9.4,27.1,36.4,16.9,4.3,4.6,14.0,20.0,0.576
2017,8,Miami (FL),ACC,21,11,69.0,64.1,14.48,9.57,106.3,98.7,24.6,54.5,0.452,18.3,36.8,0.498,6.3,17.8,0.356,13.4,18.7,0.718,11.0,24.6,35.6,11.8,6.5,3.8,12.6,15.5,0.656
2017,7,Michigan,Big Ten,24,11,75.0,66.4,18.8,10.17,116.5,103.1,26.4,54.6,0.483,16.9,30.0,0.563,9.5,24.7,0.385,12.8,16.4,0.779,7.4,21.9,29.2,13.9,5.8,2.8,9.2,15.0,0.686
2017,6,Creighton,Big East,25,9,81.8,72.8,17.27,8.95,112.3,100.0,30.8,61.1,0.504,22.1,39.2,0.565,8.7,21.9,0.397,11.5,16.9,0.682,8.3,26.7,34.9,17.1,6.1,2.9,12.4,16.6,0.735
2017,5,Iowa State,Big 12,23,10,80.8,72.3,20.51,11.94,112.5,100.6,29.5,62.5,0.472,19.6,37.9,0.518,9.8,24.6,0.4,12.1,17.3,0.7,9.1,25.7,34.8,15.8,7.8,3.5,10.1,15.9,0.697
2017,4,Purdue,Big Ten,25,7,79.7,68.4,20.13,8.79,112.6,96.6,28.0,58.4,0.479,19.0,36.1,0.527,9.0,22.3,0.403,14.7,19.4,0.757,9.8,27.9,37.8,18.3,5.2,2.5,13.0,15.8,0.781
2017,3,Oregon,Pac-12,29,5,78.9,65.8,20.8,8.38,114.2,95.2,28.0,58.2,0.481,19.4,35.6,0.545,8.6,22.6,0.38,14.4,20.2,0.712,10.6,26.1,36.7,15.7,6.5,6.4,11.6,15.7,0.853
2017,2,Louisville,ACC,24,8,77.3,66.0,22.47,11.15,112.0,95.6,28.0,61.3,0.457,21.0,41.6,0.505,7.0,19.7,0.355,14.3,20.8,0.686,13.4,26.1,39.5,13.6,6.7,5.5,11.0,19.2,0.75
2017,1,Kansas,Big 12,28,4,83.2,71.9,23.53,12.23,115.4,99.7,29.8,60.9,0.488,20.9,39.1,0.536,8.8,21.9,0.404,14.9,21.9,0.678,11.9,26.8,38.7,16.2,6.9,4.5,12.7,17.8,0.875
2017,16,South Dakota State,Summit League,18,16,76.7,77.1,-2.3,-0.66,109.6,110.2,25.2,55.4,0.455,16.1,30.1,0.534,9.1,25.2,0.36,17.2,22.3,0.771,9.0,26.1,35.1,13.1,5.1,2.4,12.9,16.7,0.529
2017,15,North Dakota,Big Sky,22,9,80.6,73.7,-1.83,-5.45,108.8,99.5,28.9,60.0,0.483,21.8,41.7,0.523,7.1,18.3,0.39,15.6,21.8,0.713,9.3,26.5,35.8,15.2,7.8,2.9,13.1,21.0,0.71
2017,14,Florida Gulf Coast,Atlantic Sun,26,7,79.4,69.3,2.26,-3.42,113.8,99.3,29.6,59.3,0.499,23.1,40.6,0.569,6.5,18.7,0.347,13.7,19.5,0.702,11.1,26.2,37.3,15.5,6.1,3.4,12.4,18.7,0.788
2017,13,Bucknell,Patriot,26,8,76.3,67.9,5.89,-2.48,107.9,96.1,26.9,56.0,0.48,18.7,34.5,0.543,8.2,21.5,0.379,14.2,20.9,0.681,8.6,25.7,34.4,14.6,7.2,3.8,13.3,18.7,0.765
2017,12,Princeton,Ivy League,23,6,71.6,61.4,6.57,-1.84,109.5,93.9,25.7,57.2,0.45,15.8,30.9,0.511,9.9,26.3,0.378,10.2,13.9,0.738,8.2,25.2,33.4,14.2,6.7,3.1,9.9,16.1,0.793
2017,11,Xavier,Big East,21,13,74.6,71.3,14.8,11.51,109.1,104.2,25.8,56.5,0.457,18.8,36.1,0.52,7.0,20.4,0.345,16.0,23.2,0.688,11.9,25.4,37.3,14.7,6.0,2.6,12.6,18.7,0.618
2017,10,Virginia Commonwealth,Atlantic 10,26,8,74.7,66.9,11.57,3.77,106.8,95.6,27.0,58.6,0.461,21.3,41.4,0.515,5.7,17.2,0.331,15.1,21.3,0.705,11.0,25.4,36.4,15.0,7.5,3.9,12.4,20.8,0.765
2017,9,Vanderbilt,SEC,19,15,71.1,68.1,13.69,10.72,105.5,101.1,23.3,54.2,0.43,13.4,27.9,0.481,9.9,26.3,0.376,14.7,18.9,0.777,8.2,26.3,34.5,12.9,4.2,3.8,12.3,16.6,0.559
2017,8,Northwestern,Big Ten,23,11,71.1,65.5,14.02,8.43,106.8,98.4,25.4,58.1,0.436,18.3,37.4,0.488,7.1,20.7,0.342,13.3,17.7,0.748,10.7,25.5,36.2,15.0,5.3,4.9,10.6,19.2,0.676
2017,7,Saint Mary's,WCC,28,4,72.0,57.5,16.75,2.19,117.6,93.8,26.2,52.9,0.496,17.6,31.0,0.569,8.6,21.9,0.394,10.9,14.7,0.745,9.5,25.9,35.4,16.6,4.2,3.2,10.7,15.1,0.875
2017,6,Maryland,Big Ten,24,8,73.9,68.1,12.79,8.29,108.1,99.6,25.1,55.8,0.449,16.8,32.8,0.512,8.2,22.9,0.359,15.5,22.2,0.699,10.6,24.9,35.5,14.3,5.5,4.7,12.9,18.6,0.75
2017,5,Notre Dame,ACC,25,9,77.3,69.3,17.8,9.78,113.8,102.0,27.2,59.4,0.458,17.9,35.3,0.509,9.3,24.1,0.384,13.6,17.0,0.8,9.3,24.4,33.7,15.7,7.1,3.7,9.5,14.8,0.735
2017,4,West Virginia,Big 12,26,8,81.5,66.7,24.45,9.67,112.2,91.8,28.6,63.1,0.454,21.2,42.5,0.498,7.4,20.5,0.362,16.8,24.5,0.685,14.4,23.1,37.5,16.4,10.0,4.8,12.3,20.4,0.765
2017,3,Florida State,ACC,25,8,82.1,72.1,18.87,8.87,113.1,99.3,29.6,61.3,0.483,22.9,42.1,0.544,6.7,19.2,0.347,16.2,23.5,0.689,11.7,26.1,37.8,14.6,7.4,5.1,11.9,19.5,0.758
2017,2,Arizona,Pac-12,30,4,76.6,65.9,18.25,7.63,113.8,98.0,26.4,55.4,0.477,19.8,38.5,0.515,6.6,16.9,0.39,17.2,22.4,0.765,10.3,26.4,36.7,13.5,5.4,3.2,11.2,16.9,0.882
2017,1,Gonzaga,WCC,32,1,82.6,61.5,25.26,4.13,116.5,86.7,29.5,58.5,0.504,22.1,39.3,0.564,7.3,19.2,0.382,16.4,22.8,0.717,9.7,31.0,40.7,15.3,6.8,4.7,11.5,16.9,0.97
2017,16,Mount St. Mary's,NEC,19,15,67.9,68.7,-4.29,-3.51,99.1,100.2,24.4,54.9,0.444,17.1,34.6,0.494,7.3,20.3,0.358,12.0,17.8,0.673,7.7,22.4,30.1,11.2,6.2,3.9,13.1,17.8,0.559
2017,15,Troy,Sun Belt,22,14,78.1,72.1,-0.47,-3.36,111.0,102.4,26.5,58.2,0.456,18.1,34.8,0.522,8.4,23.4,0.359,16.6,22.9,0.725,11.1,25.8,36.8,13.1,6.0,3.5,12.5,17.7,0.611
2017,14,New Mexico State,WAC,28,5,78.8,67.9,4.66,-3.82,112.1,96.7,26.9,57.6,0.467,19.4,35.6,0.546,7.4,22.0,0.337,17.6,24.8,0.712,12.8,26.6,39.4,14.9,4.9,3.8,13.7,18.4,0.848
2017,13,East Tennessee State,Southern,27,7,79.5,69.7,7.31,-2.11,110.2,96.6,27.4,56.2,0.488,19.9,36.4,0.546,7.6,19.8,0.382,17.1,24.3,0.702,10.2,26.1,36.3,14.7,8.4,4.6,14.8,19.9,0.794
2017,12,UNC Wilmington,CAA,29,5,84.8,75.0,8.06,-0.55,118.1,104.4,30.6,63.7,0.48,21.0,37.5,0.559,9.6,26.2,0.366,14.0,20.2,0.691,12.1,24.0,36.0,16.1,6.7,3.3,10.4,20.0,0.853
2017,11,USC,Pac-12,26,10,78.2,73.1,11.48,6.4,111.2,103.9,27.1,59.4,0.456,19.2,37.7,0.51,7.9,21.7,0.362,16.2,21.9,0.741,10.8,25.0,35.7,15.3,7.0,5.3,11.1,15.9,0.722
2017,10,Marquette,Big East,19,12,82.2,75.6,15.26,8.6,115.2,105.9,28.7,59.0,0.487,18.2,34.5,0.528,10.5,24.5,0.429,14.3,18.3,0.781,8.8,24.3,33.1,16.4,7.2,3.6,12.4,19.4,0.613
2017,9,Virginia Tech,ACC,22,10,79.1,74.7,12.77,8.38,112.5,106.3,26.9,54.9,0.489,18.1,33.1,0.546,8.8,21.8,0.403,16.5,22.5,0.737,7.3,25.1,32.4,15.1,4.0,2.8,12.1,16.5,0.688
2017,8,Wisconsin,Big Ten,25,9,72.4,62.4,19.4,9.4,110.7,95.4,26.2,57.7,0.455,18.6,36.4,0.511,7.6,21.3,0.359,12.2,19.0,0.644,12.4,24.8,37.2,13.6,6.8,3.5,11.1,16.3,0.735
2017,7,South Carolina,SEC,22,10,73.2,65.2,17.52,10.16,102.9,91.8,25.0,59.4,0.421,18.3,39.6,0.462,6.7,19.8,0.338,16.5,23.6,0.699,12.5,23.8,36.4,12.6,7.8,3.8,13.0,20.3,0.688
2017,6,SMU,American,30,4,74.3,60.0,18.71,4.45,116.6,94.2,26.1,55.3,0.473,17.9,35.1,0.511,8.2,20.1,0.406,13.9,19.9,0.697,11.9,26.3,38.1,16.2,5.7,3.3,10.8,14.5,0.882
2017,5,Virginia,ACC,22,10,66.1,56.4,20.63,10.93,107.9,92.1,24.7,53.6,0.46,17.9,35.9,0.497,6.8,17.7,0.385,9.9,13.9,0.709,8.7,24.2,32.9,13.9,5.6,4.1,9.5,16.4,0.688
2017,4,Florida,SEC,24,8,77.9,66.5,22.4,11.01,110.0,93.9,26.5,58.8,0.45,18.8,37.3,0.503,7.7,21.6,0.358,17.2,23.6,0.729,11.6,25.4,37.0,12.5,7.6,4.6,12.0,18.4,0.75
2017,3,Baylor,Big 12,25,7,72.9,63.7,19.75,11.87,111.5,97.5,26.3,55.9,0.471,19.7,37.6,0.525,6.6,18.3,0.359,13.7,18.9,0.723,12.9,25.1,38.0,15.5,5.1,4.7,13.4,17.6,0.781
2017,2,Duke,ACC,27,8,80.8,70.2,21.56,10.91,115.7,100.5,27.5,57.9,0.475,19.1,35.7,0.536,8.4,22.2,0.378,17.4,22.8,0.762,10.5,25.7,36.2,13.1,6.1,4.6,11.4,18.2,0.771
2017,1,Villanova,Big East,31,3,77.2,62.7,23.8,9.28,117.6,95.5,26.8,54.1,0.495,18.2,30.7,0.592,8.6,23.4,0.369,14.9,18.9,0.79,8.8,24.8,33.6,14.0,7.2,3.0,11.2,14.3,0.912
2016,16,Hampton,MEAC,21,10,73.8,74.1,-8.74,-8.45,101.0,101.3,25.3,61.5,0.412,18.9,40.3,0.469,6.4,21.2,0.304,16.8,25.5,0.659,14.0,27.3,41.3,11.9,5.3,3.7,13.8,20.3,0.677
2016,15,Middle Tennessee,C-USA,24,9,72.5,68.9,2.66,-0.7,104.7,99.3,26.0,57.9,0.449,18.0,37.4,0.481,8.0,20.5,0.39,12.6,20.5,0.616,10.5,26.1,36.7,13.0,6.1,3.5,12.0,20.0,0.727
2016,14,Fresno State,Mountain West,25,9,75.1,70.7,5.27,2.24,105.7,99.5,26.5,60.7,0.436,20.2,42.5,0.475,6.3,18.2,0.343,16.0,23.0,0.694,11.7,25.3,36.9,13.3,8.4,3.9,10.8,21.8,0.735
2016,13,Iona,MAAC,22,10,79.6,74.3,3.58,-1.78,109.5,102.1,27.8,60.9,0.457,17.9,34.2,0.525,9.9,26.8,0.37,14.0,19.7,0.711,10.5,26.4,36.9,16.7,7.5,4.1,12.8,19.5,0.688
2016,12,Little Rock,Sun Belt,29,4,71.1,60.8,7.12,-1.76,109.1,93.4,25.3,55.9,0.453,17.7,36.1,0.49,7.6,19.8,0.384,12.8,17.6,0.729,9.3,24.9,34.1,12.9,6.6,3.0,10.1,18.3,0.879
2016,11,Gonzaga,WCC,26,7,78.9,65.6,16.92,4.23,115.4,95.9,28.1,57.8,0.486,20.3,37.3,0.544,7.8,20.5,0.381,14.9,19.7,0.758,10.6,29.0,39.6,13.9,5.1,3.1,11.6,17.3,0.788
2016,10,Syracuse,ACC,19,13,70.0,65.1,14.62,9.75,106.7,99.3,23.9,56.2,0.425,15.4,32.5,0.473,8.5,23.7,0.36,13.7,19.9,0.688,12.0,23.6,35.6,13.3,8.1,4.4,11.9,16.2,0.594
2016,9,Butler,Big East,21,10,79.9,71.0,16.46,7.55,114.0,101.3,27.8,59.7,0.466,20.7,41.5,0.499,7.2,18.2,0.393,17.2,23.5,0.731,11.1,24.9,36.0,14.2,6.9,3.2,10.2,19.6,0.677
2016,8,Texas Tech,Big 12,19,12,72.0,69.9,12.41,10.25,106.7,103.5,24.5,54.8,0.448,18.8,38.1,0.492,5.8,16.7,0.346,17.2,23.2,0.742,10.2,23.8,33.9,13.1,5.9,4.2,12.0,18.4,0.613
2016,7,Dayton,Atlantic 10,25,7,72.5,65.9,11.34,4.76,104.5,95.0,25.3,55.6,0.455,18.6,36.2,0.516,6.7,19.5,0.344,15.2,22.7,0.668,9.9,28.4,38.3,14.5,5.9,4.4,12.9,19.0,0.781
2016,6,Seton Hall,Big East,25,8,74.2,67.8,14.66,8.28,104.5,95.5,26.2,58.8,0.446,20.2,41.3,0.488,6.1,17.5,0.347,15.6,23.8,0.658,12.9,27.0,39.9,13.4,7.4,4.6,13.8,18.7,0.758
2016,5,Purdue,Big Ten,26,8,77.9,65.2,20.17,7.46,113.7,95.2,27.4,58.3,0.47,19.8,37.5,0.528,7.7,20.9,0.367,15.4,20.7,0.744,11.6,29.6,41.2,17.6,4.2,4.7,12.0,17.3,0.765
2016,4,Iowa State,Big 12,21,11,81.8,75.0,16.93,10.16,113.1,103.7,31.1,61.7,0.503,22.7,40.0,0.567,8.4,21.7,0.387,11.3,16.1,0.702,8.7,26.9,35.5,16.5,6.2,4.1,11.4,15.5,0.656
